stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
40.1045998318,,-88.3093579182,CBLFLDCRL,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cblfldcrl,,,Cobblefield and Crail,1,
40.116320835,,-88.2024175,UNIMPL,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unimpl,,,University and Maple,1,
40.14212333,,-88.162845,APTHICRS:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/apthicrs,APTHICRS,,Airport & High Cross (SE Corner),0,
40.142168,,-88.163036,APTHICRS:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/apthicrs,APTHICRS,,Airport & High Cross (SW Corner),0,
40.08715,,-88.28158167,WNCHBRCH:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wnchbrch,WNCHBRCH,,Winchester & Branch (NW Corner),0,
40.08691333,,-88.281405,WNCHBRCH:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wnchbrch,WNCHBRCH,,Winchester & Branch (SE Corner),0,
40.09015167,,-88.32162333,MLKNDVRBRK:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mlkndvrbrk,MLKNDVRBRK,,Mullikin & Doverbrook (SE Corner),0,
40.106878075,,-88.2288484915,WRTCHAL,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wrtchal,,,Wright and Chalmers,1,
40.087787,,-88.197007,MHRYLYNE:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mhrylyne,MHRYLYNE,,McHenry & Lynn - East (SW Corner),0,
40.122007,,-88.202726,KERGRLDNE:1,,KERGRLDNE,,Kerr & Geraldine (NE Corner),0,
40.127326,,-88.228448665,BRADCRVR,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradcrvr,,,Bradley and Carver,1,
40.113111355,,-88.2953567833,SPFLDDNCN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spflddncn,,,Springfield and Duncan,1,
40.1017601675,,-88.18137025,MIKNCH,http://www.cumtd.com/maps-and-schedules/bus-stops/info/miknch,,,Michigan and Kinch,1,
40.135272,,-88.18794,HNKLBRTY:3,,HNKLBRTY,,Hancock & Liberty (SW Corner),0,
40.108943335,,-88.270113335,JOHNDRPR,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johndrpr,,,John and Draper,1,
40.142105,,-88.170981,ARPRTDNLD,,,,Airport and Donald,1,
40.116223,,-88.196508,EASTPO:3,,EASTPO,,East Pull Out,0,
40.1041635,,-88.228653165,GRGLIB,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grglib,,,Gregory at Library,1,
40.10604333,,-88.17617,DDSNWASH:5,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ddsnwash,DDSNWASH,,Dodson & Washington (NE Far Side),0,
40.12198333,,-88.201455,KERCNHM:6,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kercnhm,KERCNHM,,Kerr & Cunningham (SE Far Side),0,
40.10167,,-88.28987833,WSFLDCRLTN:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wsfldcrltn,WSFLDCRLTN,,Westfield & Carrelton (NW Corner),0,
40.139914,,-88.181422,SKYLNNWPRT:3,,SKYLNNWPRT,,Skyline & Newport (SW Corner),0,
40.138312,,-88.200779,WLLWBESN:2,,WLLWBESN,,Willow & Beason (East Side),0,
40.13436,,-88.177215,BNFLDML:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnfldml,BNFLDML,,Brownfield & Mary Lou (SE Corner),0,
40.12216833,,-88.20198,KERCNHM:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kercnhm,KERCNHM,,Kerr & Cunningham (NW Corner),0,
40.0874404907,,-88.3205986023,MLKNRMGNTN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mlknrmgntn,,,Mullikin and Remington Way,1,
40.1104817925,,-88.2239486411,GRNGWN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grngwn,,,Green and Goodwin,1,
40.116305,,-88.22919667,UNIWRT:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uniwrt,UNIWRT,,University & Wright (SW Corner),0,
40.11618667,,-88.22891333,UNIWRT:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uniwrt,UNIWRT,,University & Wright (SE Corner),0,
40.09441167,,-88.24165333,SMROAK:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/smroak,SMROAK,,St. Mary's & Oak (SW Corner),0,
40.09432,,-88.24141,SMROAK:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/smroak,SMROAK,,St. Mary's & Oak (SE Corner),0,
40.09451833,,-88.241235,SMROAK:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/smroak,SMROAK,,St. Mary's & Oak (NE Corner),0,
40.112981665,,-88.2922625,GC,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gc,,,Ginger Creek Apts.,1,
40.09455833,,-88.24146833,SMROAK:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/smroak,SMROAK,,St. Mary's & Oak (NW Corner),0,
40.132571835,,-88.2388795,MKTTLP,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mkttlp,,,Market and Tulip Tree,1,
40.1221193333,,-88.19467778,CROLKER,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crolker,,,Carroll and Kerr,1,
40.1418666667,,-88.2481641667,TCBNEIL,http://www.cumtd.com/maps-and-schedules/bus-stops/info/tcbneil,,,Town Center Blvd and Neil,1,
40.112232,,-88.295511,DNCNRDGWD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnrdgwd,,,Duncan and Ridgewood,1,
40.12744833,,-88.18908,PKNSIVAN:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pknsivan,PKNSIVAN,,Perkins & Ivanhoe (South Side),0,
40.0961295,,-88.1728515,STNCRKBN,,,,Stone Creek and Bohn,1,
40.09376167,,-88.19867167,ADRSNHRDG:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/adrsnhrdg,ADRSNHRDG,,Anderson & Harding (SE Corner),0,
40.09274,,-88.2582,PSPCTBDMR:8,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctbdmr,PSPCTBDMR,,Prospect & Broadmoor (NW Far Side),0,
40.084182,,-88.313877,WNDSRSTLY:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wndsrstly,WNDSRSTLY,,Windsor & Staley (NE Corner),0,
40.096495,,-88.199303335,ADRSNBKWD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/adrsnbkwd,,,Anderson and Burkwood,1,
40.092835,,-88.25767833,PSPCTBDMR:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctbdmr,PSPCTBDMR,,Prospect & Broadmoor (NW Corner),0,
40.12750667,,-88.18913167,PKNSIVAN:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pknsivan,PKNSIVAN,,Perkins & Ivanhoe (North Side),0,
40.09265167,,-88.25775333,PSPCTBDMR:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctbdmr,PSPCTBDMR,,Prospect & Broadmoor (SW Corner),0,
40.074365,,-88.203415,SWNDSWNC2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/swndswnc2,,,Sherwin and Sherwin Cir 2,1,
40.11828833,,-88.22876167,WRTCHCH:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wrtchch,WRTCHCH,,Wright & Church (SE Corner),0,
40.118434906,,-88.2288208008,WRTCHCH:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wrtchch,WRTCHCH,,Wright & Church (NW Corner),0,
40.093048335,,-88.20482917,VINMFRD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinmfrd,,,Vine and Mumford,1,
40.1059004175,,-88.1735479175,WASHSCWD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/washscwd,,,Washington and Scottswood,1,
40.12508167,,-88.23207667,5THERKA:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/5therka,5THERKA,,Fifth & Eureka (SE Corner),0,
40.129456835,,-88.298534665,VLRALPN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vlralpn,,,Valerie and Alpine,1,
40.12733,,-88.26518667,BRADJAS:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradjas,BRADJAS,,Bradley & James (NE Corner),0,
40.077824,,-88.267437,SSXWTRFD:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ssxwtrfd,SSXWTRFD,,Sussex & Waterford (SW Corner),0,
40.12721833,,-88.2654,BRADJAS:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradjas,BRADJAS,,Bradley & James (SW Corner),0,
40.098305,,-88.19098,FLPHILO:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flphilo,FLPHILO,,Florida & Philo (SW Corner),0,
40.09819833,,-88.190625,FLPHILO:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flphilo,FLPHILO,,Florida & Philo (SE Corner),0,
40.09843833,,-88.190355,FLPHILO:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flphilo,FLPHILO,,Florida & Philo (NE Corner),0,
40.1118745825,,-88.207525,LSE,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lse,,,Lincoln Square,1,
40.104845,,-88.24502167,RNDLFSTNAG:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfstnag,RNDLFSTNAG,,Randolph & Stanage (SE Corner),0,
40.11088833,,-88.20507167,VINGRN:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vingrn,VINGRN,,Vine & Green (NW Corner),0,
40.110747,,-88.204477,VINGRN:6,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vingrn,VINGRN,,Vine & Green (SE Far Side),0,
40.14255,,-88.25565,TCBTGT:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/tcbtgt,TCBTGT,,Town Center at Target (SW Corner),0,
40.11066,,-88.204855,VINGRN:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vingrn,VINGRN,,Vine & Green (SE Corner),0,
40.14271833,,-88.25529333,TCBTGT:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/tcbtgt,TCBTGT,,Town Center at Target (NE Corner),0,
40.09821167,,-88.18592333,FLTOMPAINE:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flsunapts,FLTOMPAINE,,Florida at Thomas Paine (South Side),0,
40.10572833,,-88.18555833,WASHCSQR:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/washcsqr,WASHCSQR,,Washington & Country Squire (North Side),0,
40.096775,,-88.318065,CTSMDWBRTN:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctsmdwbrtn,CTSMDWBRTN,,Curtis Meadow & Brighton (SW Corner),0,
40.096728,,-88.317859,CTSMDWBRTN:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctsmdwbrtn,CTSMDWBRTN,,Curtis Meadow & Brighton (North Side),0,
40.11258833,,-88.25594333,SPFLDPINE:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldpine,SPFLDPINE,,Springfield & Pine (SW Corner),0,
40.126392335,,-88.2448515,RNDLFBRD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfbrd,,,Randolph and Beardsley,1,
40.127225,,-88.23994917,BRADCMI,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradcmi,,,Bradley and Champaign St.,1,
40.149091,,-88.260882,INTERSTWW:1,,INTERSTWW,,Interstate & Waterview Way (NE),0,
40.091286,,-88.295275,DNCNSTNBK:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnstnbk,DNCNSTNBK,,Duncan & Stoneybrook (NW Corner),0,
40.091131,,-88.295407,DNCNSTNBK:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnstnbk,DNCNSTNBK,,Duncan & Stoneybrook (SW Corner),0,
40.096819165,,-88.2534925,CRNDOVTRA,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crndovtra,,,Coronado and Ventura,1,
40.09119167,,-88.29561,DNCNSTNBK:8,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnstnbk,DNCNSTNBK,,Duncan & Stoneybrook (NW Far Side),0,
40.11949833,,-88.27680167,MATSGLNPK:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsglnpk,MATSGLNPK,,Mattis & Glenn Park (SE Corner),0,
40.128355,,-88.24353167,NEILGAR:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilgar,NEILGAR,,Neil & Garwood (SE Corner),0,
40.12848,,-88.24365833,NEILGAR:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilgar,NEILGAR,,Neil & Garwood (NW Corner),0,
40.138951,,-88.191203,VNCENPLTN:8,,VNCENPLTN,,Vance & Napleton (NW Far Side),0,
40.11241,,-88.170626,MNBRDY:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnbrdy,MNBRDY,,Main & Brady (SW Corner),0,
40.139299,,-88.190689,VNCENPLTN:4,,VNCENPLTN,,Vance & Napleton (NW Corner),0,
40.10073167,,-88.23023333,PA6TH:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pa6th,PA6TH,,Pennsylvania & Sixth (NW Corner),0,
40.10572833,,-88.18654833,WASHLNR:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/washlnr,WASHLNR,,Washington & Lanore (North Side),0,
40.10560833,,-88.18681667,WASHLNR:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/washlnr,WASHLNR,,Washington & Lanore (SW Corner),0,
40.10246111,,-88.2438561133,NEILSTDM,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilstdm,,,Neil and Stadium,1,
40.1488042233,,-88.2691853333,INTFRBR,http://www.cumtd.com/maps-and-schedules/bus-stops/info/intfrbr,,,Interstate and Farber,1,
40.13235667,,-88.21785833,LNVWKLRNY,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnvwklrny,,,Linview and Killarney,1,
40.09852667,,-88.29461833,KBYDNCN:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbydncn,KBYDNCN,,Kirby & Duncan (NE Corner),0,
40.14878122,,-88.2749843333,INTRSRCH,http://www.cumtd.com/maps-and-schedules/bus-stops/info/intrsrch,,,Interstate and Research,1,
40.149159,,-88.255556,INTWALMART:1,,INTWALMART,,Interstate Dr. at Walmart,0,
40.098364,,-88.294581,KBYDNCN:6,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbydncn,KBYDNCN,,Kirby & Duncan (SE Far Side),0,
40.125623335,,-88.200313335,CNHMTPSN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cnhmtpsn,,,Cunningham and Thompson,1,
40.1336525,,-88.27016,PLAMELNE,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plamelne,,,Paula and Melanie,1,
40.10058667,,-88.23000833,PA6TH:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pa6th,PA6TH,,Pennsylvania & Sixth (NE Corner),0,
40.127395,,-88.258095,BRADPSPCT:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradpspct,BRADPSPCT,,Bradley & Prospect (NW Corner),0,
40.08619333,,-88.24943833,FOXKLWD:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/foxklwd,FOXKLWD,,Fox & Knollwood (SE Corner),0,
40.08648167,,-88.24948167,FOXKLWD:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/foxklwd,FOXKLWD,,Fox & Knollwood (NW Corner),0,
40.12724333,,-88.25771167,BRADPSPCT:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradpspct,BRADPSPCT,,Bradley & Prospect (NE Corner),0,
40.12698667,,-88.25787167,BRADPSPCT:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradpspct,BRADPSPCT,,Bradley & Prospect (SE Corner),0,
40.127095,,-88.25826167,BRADPSPCT:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradpspct,BRADPSPCT,,Bradley & Prospect (SW Corner),0,
40.11258833,,-88.25594333,SPFLDPINE,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldpine,,,Springfield and Pine,1,
40.08784,,-88.19679167,MHRYLYN1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mhrylyn1,,,McHenry and Lynn St. #1,1,
40.1352,,-88.239225,ANTHMKT:3,,ANTHMKT,,Anthony and Market (SW),0,
40.1353,,-88.2395,ANTHMKT:8,,ANTHMKT,,Anthony and Market (NW Far Side),0,
40.07443167,,-88.251435,LNHSTBRWS:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnhstbrws,LNHSTBRWS,,Lyndhurst & Burwash (NW Corner),0,
40.068917,,-88.245784,CTSWIN:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctswin,CTSWIN,,Curtis Rd. at Winfield Village,0,
40.087787,,-88.197007,MHRYLYNE,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mhrylyne,,,McHenry & Lynn - East,1,
40.1193111111,,-88.2468972222,STEHIL:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stehil,STEHIL,,State & Hill (NW Corner),0,
40.07437167,,-88.25121167,LNHSTBRWS:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnhstbrws,LNHSTBRWS,,Lyndhurst & Burwash (NE Corner),0,
40.125425,,-88.245175,RNDLFERKA:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlferka,RNDLFERKA,,Randolph & Eureka (East Side),0,
40.14261833,,-88.26990333,CMBLCMCHE:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cmblcmche,CMBLCMCHE,,Campbell & Comanche (SE Corner),0,
40.1271397767,,-88.24325049,BRADNEIL,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradneil,,,Bradley and Neil,1,
40.1173629761,,-88.2272491455,PKRMN:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pkrmn,PKRMN,,Park & Romine (SW Corner),0,
40.11741,,-88.227015,PKRMN:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pkrmn,PKRMN,,Park & Romine (North Side),0,
40.10615167,,-88.29855333,WLMBRNTWD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wlmbrntwd,,,William and Brentwood,1,
40.136695,,-88.27708167,MATSANTA:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsanta,MATSANTA,,Mattis & Anita (SE Corner),0,
40.1107895825,,-88.2047979175,VINGRN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vingrn,,,Vine and Green,1,
40.0802055556,,-88.3002583333,WNDVRCTRYBND,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wndvrctrybnd,,,Wendover and Country Bend,1,
40.134311,,-88.18579,LBRTYJEF:3,,LBRTYJEF,,Liberty & Jefferson (SW Corner),0,
40.13235667,,-88.21785833,LNVWKLRNY:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnvwklrny,LNVWKLRNY,,Linview & Killarney (SE Corner),0,
40.112855,,-88.27099667,SPFLDRYLCT,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldrylct,,,Springfield and Royal Ct.,1,
40.10599589,,-88.2943704433,MPLPKWLM,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mplpkwlm,,,Maplepark and William,1,
40.097605847,,-88.3076643701,BNTBRKCBLFLD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bntbrkvblfld,,,Bentbrook and Cobblefield,1,
40.087355,,-88.187794,URBMEIJ:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/urbmeij,URBMEIJ,,Urbana Meijer (South Side),0,
40.087435,,-88.187894,URBMEIJ:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/urbmeij,URBMEIJ,,Urbana Meijer (North Side),0,
40.124685,,-88.219415,ATRIUM:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/atrium,ATRIUM,,Lincoln at Atrium Apts (East Side),0,
40.11254167,,-88.24527667,RNDLFSPFLD:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfspfld,RNDLFSPFLD,,Randolph & Springfield (SW Corner),0,
40.1275000007,,-88.295639866,BRADDNCN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/braddncn,,,Bradley and Duncan,1,
40.122138335,,-88.19236417,EASTKER,http://www.cumtd.com/maps-and-schedules/bus-stops/info/eastker,,,Eastern and Kerr,1,
40.139795,,-88.244995,NEILCNTR:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilcntr,NEILCNTR,,Neil & Center,0,
40.115347,,-88.242925,WLNTLGN:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wlntlgn,WLNTLGN,,Walnut & Logan (NE Corner),0,
40.095655,,-88.28320833,CRSNTSWD:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crsntswd,CRSNTSWD,,Crescent & Southwood (SE Corner),0,
40.1152,,-88.243054,WLNTLGN:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wlntlgn,WLNTLGN,,Walnut & Logan (SE Corner),0,
40.1129296667,,-88.2787391133,SPFLD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfld,,,Springfield and Round Barn,1,
40.08155775,,-88.2949635,DNCNCSTRG,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncncstrg,,,Duncan and Crestridge,1,
40.1130599976,,-88.1680412292,MN150,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mn150,,,Main and Rt. 150,1,
40.11628333,,-88.26512,UNIJAS:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unijas,UNIJAS,,University & James (SW Corner),0,
40.132209,,-88.298322,BNBLRGDMD:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnblrgdmd,BNBLRGDMD,,Bonnie Blair & Gold Medal (SE Corner),0,
40.13235,,-88.29825333,BNBLRGDMD:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnblrgdmd,BNBLRGDMD,,Bonnie Blair & Gold Medal (NE Corner),0,
40.07907,,-88.2574,PSPCTFLRPK:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctflrpk,PSPCTFLRPK,,Prospect & Floral Park (SE Corner),0,
40.14332333,,-88.277135,ANTMATS:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/antmats,ANTMATS,,Anthony & Mattis (NE Corner),0,
40.14308667,,-88.27727,ANTMATS:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/antmats,ANTMATS,,Anthony & Mattis (SE Corner),0,
40.100685,,-88.21200667,PACARL,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pacarl,,,Pennsylvania and Carle,1,
40.1227271084,,-88.2888005886,CLTNHLT,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cltnhlt,,,Clayton and Hilltop,1,
40.11615833,,-88.19734192,DEPOT:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/depot,DEPOT,,MTD Garage,0,
40.149833,,-88.229556,VKINGS:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vkings,VKINGS,,Viking South (North Side),0,
40.13153833,,-88.256275,BLOMHD:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/blomhd,BLOMHD,,Bloomington & Prospect (Home Depot Side),0,
40.116138,,-88.197396,DEPOT:9,http://www.cumtd.com/maps-and-schedules/bus-stops/info/depot,DEPOT,,MTD Garage,0,
40.118402,,-88.270196,CHCHDRPR:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chchdrpr,CHCHDRPR,,Church & Draper (NE Corner),0,
40.094749,,-88.31429,PNCRSTSTLY:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pncrststly,PNCRSTSTLY,,Pinecrest & Staley (West Side),0,
40.0945892334,,-88.3142623901,PNCRSTSTLY:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pncrststly,PNCRSTSTLY,,Pinecrest & Staley (SE Corner),0,
40.10593167,,-88.21969,NVLNCLN:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/nvlncln,NVLNCLN,,Nevada & Lincoln (SW Corner),0,
40.11703833,,-88.17263167,DODSLYBK:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dodslybk,DODSLYBK,,Dodson East & Slayback (SE Corner),0,
40.10601167,,-88.21961,NVLNCLN:8,http://www.cumtd.com/maps-and-schedules/bus-stops/info/nvlncln,NVLNCLN,,Nevada & Lincoln (NW Far Side),0,
40.1128847614,,-88.2827340471,SPFLDCFD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldcfd,,,Springfield and Country Fair Dr.,1,
40.14197833,,-88.23909167,MKTWLBR:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktwlbr,MKTWLBR,,Market & Wilbur (NW Corner),0,
40.06932667,,-88.28518167,CRTSWNSTN:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crtswnstn,CRTSWNSTN,,Curtis & Wynstone (NE Corner),0,
40.109058,,-88.188785,CCSJ:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ccsj,CCSJ,,County Satellite Jail (West Side),0,
40.109045,,-88.18871333,CCSJ:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ccsj,CCSJ,,County Satellite Jail (East Side),0,
40.09563667,,-88.24049667,E14:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/e14,E14,,Lot E-14 (South Shelter),0,
40.12754833,,-88.23876833,MKTBRAD:5,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktbrad,MKTBRAD,,Market & Bradley (NE Far Side),0,
40.09568833,,-88.240565,E14:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/e14,E14,,Lot E-14 (North Shelter),0,
40.12702,,-88.309089,SMRSGSWTCHGRS:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/smrsgswtchgrs,SMRSGSWTCHGRS,,Summersage & Switchgrass (SE Corner),0,
40.09850667,,-88.19558167,FLCTGRV:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flctgrv,FLCTGRV,,Florida & Cottage Grove (NW Corner),0,
40.08498,,-88.20943333,RACEUA,http://www.cumtd.com/maps-and-schedules/bus-stops/info/raceua,,,Race at Stone Creek Church,1,
40.09842,,-88.19532,FLCTGRV:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flctgrv,FLCTGRV,,Florida & Cottage Grove (NE Corner),0,
40.12251174,,-88.2911636448,CLTNCPT,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cltncpt,,,Clayton and Compton,1,
40.098319,,-88.1958,FLCTGRV:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flctgrv,FLCTGRV,,Florida & Cottage Grove (SW Corner),0,
40.143885,,-88.27351833,RLNDAZTEC:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rlndaztec,RLNDAZTEC,,Roland & Aztec (NW Corner),0,
40.11634,,-88.1973675,UNIHKRY,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unihkry,,,University and Hickory,1,
40.10336167,,-88.24501333,RNDLFAVNDL:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfavndl,RNDLFAVNDL,,Randolph & Avondale (SE),0,
40.1136105,,-88.311003,SPFLDFLDSTN,,,,Springfield and Fieldstone,1,
40.126415,,-88.25806333,PSPCTBRD:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctbrd,PSPCTBRD,,Prospect & Beardsley (NW Corner),0,
40.09475,,-88.19691167,COLRCH,http://www.cumtd.com/maps-and-schedules/bus-stops/info/colrch,,,Colorado and Larch,1,
